input,target,source
"sleep_avg_3=6.96 mood_avg_3=3.12 sleep_slope=0.169 mood_slope=-0.059 risk=62.34 trend=-0.183 user_text=My boyfriend has a child he gets every other weekend. He goes to see her twice a week or more. Every time she leaves, he gets into these funks like when his mom died. When she’s here, she’s disrespectful, and his answer ","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Hi Lockport, Building a relationship when there are already children involved is very tricky.",counselchat_app_voice
"sleep_avg_3=6.42 mood_avg_3=1.41 sleep_slope=-0.002 mood_slope=0.008 risk=84.14 trend=-0.002 user_text=I am so angry. I feel like the arguments with my parents have caused me so much anxiety and stress, and I don't know what to do. I want to sit down with a psychologist, but I cannot afford one, nor do I have my own healt","Mood appears low right now, so keep the next step small and grounding. <p>I'm sorry you have so many arguments with your parents.",counselchat_app_voice
"sleep_avg_3=4.92 mood_avg_3=2.32 sleep_slope=0.033 mood_slope=-0.220 risk=50.91 trend=0.011 user_text=Just wondering if this is a deviant act, and if I should be concerned for him. He isn’t quite 10.","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Well it's certainly unusual, and potentially could be cause for alarm.",counselchat_app_voice
"sleep_avg_3=7.65 mood_avg_3=0.73 sleep_slope=-0.066 mood_slope=-0.107 risk=51.24 trend=0.035 user_text=I've been in a relationship for over a year. He's cheated and lied. I heard he's married, but he says he's not. Everything is very up and down; there's no trust. Recently, he went on a trip, and I promised him I'd behave","Low mood is the dominant concern in this window, so use gentle routines and supportive check-ins. <p>Hi Calgary (Canada!), &nbsp;Let me get this straight.",counselchat_app_voice
"sleep_avg_3=6.34 mood_avg_3=3.18 sleep_slope=0.193 mood_slope=-0.224 risk=47.93 trend=-0.163 user_text=My fiancé and I have been in a relationship for two years. We have an infant son. My fiancé also has a child from a previous relationship. We do not live together. I live with my mother currently while I get on my feet, ","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Hi Bethlehem,</p><p>You have a big decision to make.",counselchat_app_voice
"sleep_avg_3=7.18 mood_avg_3=1.33 sleep_slope=0.039 mood_slope=-0.040 risk=66.28 trend=-0.079 user_text=Ever since my ex-boyfriend and I broke up, I can't seem to get close to anyone else. I know I'm completely over him, but I just can't break down my walls and let someone new into my life.","Low mood is the dominant concern in this window, so use gentle routines and supportive check-ins. <p>Hi Bend, You're scared, right? That makes sense.",counselchat_app_voice
sleep_avg_3=6.42 mood_avg_3=3.69 sleep_slope=-0.265 mood_slope=-0.314 risk=71.94 trend=-0.286 user_text=I didn't trust my wife when I found out that she had a new guy friend that she was texting and calling. I investigated him before I found out that he was gay and that there was nothing going on. Now all my wife and I do ,"Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Hello.",counselchat_app_voice
"sleep_avg_3=5.55 mood_avg_3=3.96 sleep_slope=-0.190 mood_slope=-0.224 risk=43.37 trend=0.218 user_text=I am lazy. I am very aware of the problem and try to talk myself out of it all the time, but I never seem to shake the habits. I try to think of what it is doing to me and my future, but no matter what, I keep creating e","Current pattern appears stable, with no major short-term disruption. <p>I am sorry to hear that you are going through such a tough time.",counselchat_app_voice
"sleep_avg_3=6.30 mood_avg_3=2.56 sleep_slope=0.259 mood_slope=-0.034 risk=48.90 trend=-0.208 user_text=I have been seeing this guy for a little over a year. Back in August, he asked for us to step back for now. Since then, he has still been in contact with me every day. We spent some time together over the holidays, but t","Current pattern appears stable, with no major short-term disruption. <p>It sounds like there is a bit of confusion regarding how you two feel about each other.",counselchat_app_voice
"sleep_avg_3=5.04 mood_avg_3=3.15 sleep_slope=0.257 mood_slope=-0.223 risk=52.27 trend=0.021 user_text=I am lazy. I am very aware of the problem and try to talk myself out of it all the time, but I never seem to shake the habits. I try to think of what it is doing to me and my future, but no matter what, I keep creating e","Current pattern appears stable, with no major short-term disruption. <p>Possibly laziness is not the true problem and is only what appears as the problem.",counselchat_app_voice
sleep_avg_3=5.18 mood_avg_3=3.13 sleep_slope=-0.019 mood_slope=0.309 risk=64.36 trend=0.258 user_text=I didn't trust my wife when I found out that she had a new guy friend that she was texting and calling. I investigated him before I found out that he was gay and that there was nothing going on. Now all my wife and I do ,"Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Instead of fighting about trust, is it possible for you and your wife to talk with other about areas which upset each.",counselchat_app_voice
"sleep_avg_3=6.39 mood_avg_3=2.15 sleep_slope=-0.035 mood_slope=0.164 risk=39.97 trend=-0.076 user_text=I have an overwhelming desire to watch my wife have sex with another man. I talked to her about it, and she said she will do it for me. The idea excites me to no end, but I don’t want to because it disgusts me. How can I","Current pattern appears stable, with no major short-term disruption. <p>Try to understand your own ambivalence to having your wish fulfilled.",counselchat_app_voice
"sleep_avg_3=3.90 mood_avg_3=3.73 sleep_slope=-0.064 mood_slope=0.156 risk=59.77 trend=-0.130 user_text=From the moment I wake up, I hear what I think is my voice in my head. Even now, I hear it saying every word I’m thinking. When I lay down to sleep, I think of weird and crazy things, and the voice will never stop talkin","Low sleep is the main concern right now, so prioritize rest structure and recovery habits. <p>Does the voice in your head sound different or the same as your own voice when you talk to people and go about your u.",counselchat_app_voice
"sleep_avg_3=5.87 mood_avg_3=1.85 sleep_slope=-0.005 mood_slope=0.110 risk=49.13 trend=-0.103 user_text=I'm a female freshman in high school, and this question is for my male best friend. At the start of freshman year, we dated for about a week before his parents ended it because they said he is too young to date. He has b","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>First off, I think it is great that you are willing and able to help out your friend with issues regarding his curren.",counselchat_app_voice
"sleep_avg_3=6.93 mood_avg_3=1.97 sleep_slope=-0.234 mood_slope=-0.128 risk=51.32 trend=-0.224 user_text=My husband and I got into a huge dispute. He said he wanted a divorce, and I left. I still come home a lot and see my kids, and he has not filed yet even though he still said he is. What does that mean for our marriage?","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>In situations like this, in most cases, he probably will not fill anytime soon.",counselchat_app_voice
"sleep_avg_3=4.92 mood_avg_3=2.84 sleep_slope=-0.027 mood_slope=0.144 risk=49.16 trend=-0.075 user_text=From the moment I wake up, I hear what I think is my voice in my head. Even now, I hear it saying every word I’m thinking. When I lay down to sleep, I think of weird and crazy things, and the voice will never stop talkin","Sleep remains below target, so start with one practical sleep-support action today. <p><br></p>.",counselchat_app_voice
sleep_avg_3=3.14 mood_avg_3=2.23 sleep_slope=-0.426 mood_slope=-0.532 risk=95.84 trend=-0.536 user_text=I was violently raped by another women who was my friend of 13 years. I’m having bad flashbacks. I’m scared to sleep because I see it in my dreams. I don't leave the house because I have panic attacks.,"Current pattern suggests high risk, and close support is recommended in the near term. <p>I'm sorry for your suffering.",counselchat_app_voice
"sleep_avg_3=7.16 mood_avg_3=3.97 sleep_slope=-0.305 mood_slope=-0.116 risk=41.34 trend=0.096 user_text=I'm in my early 20s. I’ve been married once, and he cheated on me. Ever since then, I've felt ugly no matter what. I'm engaged, and I still feel ugly. I don't like to take pictures of myself.","Current pattern appears stable, with no major short-term disruption. <p>Sounds as though you're taking the blame for the bad actions of your former husband.",counselchat_app_voice
"sleep_avg_3=3.45 mood_avg_3=4.19 sleep_slope=-0.139 mood_slope=-0.073 risk=83.81 trend=-0.057 user_text=From the moment I wake up, I hear what I think is my voice in my head. Even now, I hear it saying every word I’m thinking. When I lay down to sleep, I think of weird and crazy things, and the voice will never stop talkin","Low sleep is the main concern right now, so prioritize rest structure and recovery habits. First let's make sure that the voice is not one you hear outside your head and that it is not giving you commands.",counselchat_app_voice
sleep_avg_3=4.90 mood_avg_3=1.16 sleep_slope=-0.219 mood_slope=-0.154 risk=58.34 trend=-0.308 user_text=I have anger issues that have worsened over the years because I’ve never dealt with my emotions. My anger has never been expressed physically until the past year. My girlfriend has had to endure these episodes. I love he,"Your trend looks declining this week, with rising strain and reduced resilience. <p>Good for you for recognizing that a change has to be made quickly.",counselchat_app_voice
"sleep_avg_3=5.71 mood_avg_3=3.97 sleep_slope=-0.077 mood_slope=-0.297 risk=63.56 trend=0.126 user_text=My husband’s ex-wife married a man who was charged with seven felony counts of pandering involving a minor. He, by his own admission, is addicted to child pornography. My step-daughters are now all teenagers. They do not","Current pattern appears stable, with no major short-term disruption. <p>Lorain, you're correct that your husband's ex-wife is (seriously) minimizing this problem.",counselchat_app_voice
sleep_avg_3=4.96 mood_avg_3=2.07 sleep_slope=-0.163 mood_slope=-0.385 risk=80.63 trend=-0.502 user_text=I have anger issues that have worsened over the years because I’ve never dealt with my emotions. My anger has never been expressed physically until the past year. My girlfriend has had to endure these episodes. I love he,"Your trend looks declining this week, with rising strain and reduced resilience. <p>Hi Baton Rouge,</p><p>I'm glad you're reaching out.",counselchat_app_voice
sleep_avg_3=6.53 mood_avg_3=3.13 sleep_slope=-0.007 mood_slope=-0.149 risk=74.19 trend=0.268 user_text=I'm feeling different towards my husband. I feel I am growing from the relationship. I have been with my husband for six years and married for almost five. I just don't feel that connection anymore. I feel nothing. I don,"Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Lacey, I'm SO glad you wrote.",counselchat_app_voice
"sleep_avg_3=6.73 mood_avg_3=3.99 sleep_slope=0.231 mood_slope=0.253 risk=35.01 trend=-0.238 user_text=My husband’s ex-wife married a man who was charged with seven felony counts of pandering involving a minor. He, by his own admission, is addicted to child pornography. My step-daughters are now all teenagers. They do not","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>If the daughters are old &amp; mature enough to understand substance abuse.",counselchat_app_voice
"sleep_avg_3=5.38 mood_avg_3=2.23 sleep_slope=-0.278 mood_slope=0.046 risk=44.43 trend=-0.264 user_text=I decided to stay and work it out. I just don’t want to sit on the couch. Other than that, I have been getting over the situation. I don't feel it is fair that she expects me to sit on that couch and won’t leave me alone","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Houston, It's normal for this kind of thing to be a trigger, so I get why you don't want to sit on it, but to keep re.",counselchat_app_voice
"sleep_avg_3=4.82 mood_avg_3=1.83 sleep_slope=0.196 mood_slope=0.237 risk=61.17 trend=-0.220 user_text=My toddler defies everything I say and doesn’t see me as authoritative, so she says no about everything. I'd like to hear some ways I can work on not needing to feel so much in control all the time.","Current pattern appears stable, with no major short-term disruption. <p>Hi Biddeford,</p><p>This is a super goal.",counselchat_app_voice
"sleep_avg_3=4.23 mood_avg_3=2.86 sleep_slope=-0.041 mood_slope=0.036 risk=48.13 trend=-0.233 user_text=My boyfriend and I have been together for five years now. Throughout the entire first day that we met, he and I had the opportunity to interact quite a lot and instantly sparked a deep connection with one another. That s","Low sleep is the main concern right now, so prioritize rest structure and recovery habits. <p>Hi Winters, I learned a long time ago that I can't ever predict who will change and who won't.",counselchat_app_voice
"sleep_avg_3=3.29 mood_avg_3=3.64 sleep_slope=-0.213 mood_slope=-0.021 risk=72.05 trend=-0.209 user_text=My girlfriend broke up with me five months ago because I said awful things to her one night for no reason of hers. I have been trying to get her back, but it isn’t easy. She is in her 50s and I am in my 40s. She is the o","Low sleep is the main concern right now, so prioritize rest structure and recovery habits. <p>New York, what would it mean about you if you got her back? Is that the only way you can like or forgive yourself.",counselchat_app_voice
"sleep_avg_3=5.73 mood_avg_3=3.30 sleep_slope=-0.197 mood_slope=0.203 risk=65.16 trend=-0.003 user_text=I’m a teenager. My entire family needs family therapy, and more than likely individual therapy. My parents refuse to take action, and I'm tired of it. Is there any way I can get out of this myself?","Signals look stable right now, so continue a steady routine with one practical check-in step. This sounds like a really tough situation.",counselchat_app_voice
"sleep_avg_3=5.93 mood_avg_3=3.56 sleep_slope=0.059 mood_slope=0.231 risk=53.47 trend=0.005 user_text=After a domestic abuse situation, I went to a therapist, and then my husband went. The therapist discussed her assessment of borderline personality disorder with me. She then told my abuser the results of my tests.","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>It sounds like it may have been a violation of confidentiality for your therapist to disclose information about you w.",counselchat_app_voice
"sleep_avg_3=5.22 mood_avg_3=2.27 sleep_slope=-0.228 mood_slope=0.027 risk=76.80 trend=0.128 user_text=I love my boyfriend and everything that leads to sex, but when it comes to the actual penetration, I hate it. I don't know why, but I just want it to be over. I feel like crying. I don't know why I don’t like it because ","Signals look stable right now, so continue a steady routine with one practical check-in step. Although I am not entirely sure why you might be struggling in this area, an initial question I have is do you want to b.",counselchat_app_voice
"sleep_avg_3=5.25 mood_avg_3=3.84 sleep_slope=0.164 mood_slope=-0.174 risk=51.37 trend=0.215 user_text=My toddler defies everything I say and doesn’t see me as authoritative, so she says no about everything. I'd like to hear some ways I can work on not needing to feel so much in control all the time.","Current pattern appears stable, with no major short-term disruption. <p>That's a good question.",counselchat_app_voice
"sleep_avg_3=6.24 mood_avg_3=3.02 sleep_slope=-0.137 mood_slope=-0.047 risk=70.28 trend=0.151 user_text=I love my boyfriend and everything that leads to sex, but when it comes to the actual penetration, I hate it. I don't know why, but I just want it to be over. I feel like crying. I don't know why I don’t like it because ","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Does your boyfriend notice that you hate sex?</p><p>If ""yes"", then it is a topic which the two of you would gain deep.",counselchat_app_voice
sleep_avg_3=6.37 mood_avg_3=4.12 sleep_slope=-0.159 mood_slope=0.163 risk=36.84 trend=-0.280 user_text=Why am I so afraid of it? I don't understand.,"Current pattern appears stable, with no major short-term disruption. <p>Your fear is somewhat reasonable.",counselchat_app_voice
"sleep_avg_3=6.97 mood_avg_3=1.94 sleep_slope=0.164 mood_slope=-0.045 risk=63.66 trend=0.255 user_text=I have no idea what happened. I go places and do things but still feel lonely. I honestly have no friends, and I am always the one texting people and bothering people. I feel invisible, like someone that no one wants to ","Current pattern appears stable, with no major short-term disruption. <p>A lot of times any and each of us creates what we need for ourselves by seeing other people as creating these circums.",counselchat_app_voice
"sleep_avg_3=4.83 mood_avg_3=3.59 sleep_slope=-0.264 mood_slope=0.056 risk=74.32 trend=-0.089 user_text=My toddler defies everything I say and doesn’t see me as authoritative, so she says no about everything. I'd like to hear some ways I can work on not needing to feel so much in control all the time.","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Trust that you are a good mother and that you love your child.",counselchat_app_voice
"sleep_avg_3=6.17 mood_avg_3=3.55 sleep_slope=-0.116 mood_slope=-0.091 risk=69.68 trend=-0.083 user_text=I have been diagnosed with posttraumatic stress disorder due to my military experiences. Not a year ago, I had a car accident. Could this experience add more problems?","Current pattern appears stable, with no major short-term disruption. <p>You are right on to recognize that the effects of trauma can be cumulative.",counselchat_app_voice
"sleep_avg_3=6.63 mood_avg_3=2.55 sleep_slope=0.319 mood_slope=-0.198 risk=59.84 trend=-0.293 user_text=Whenever I run into a situation that makes me upset or angry, I tend to start cursing and badly offending the person I am confronting. I say mean things to let my anger out. Whenever people tell me stuff about my relatio","Current pattern appears stable, with no major short-term disruption. <p><font face=""Times New Roman"" size=""3""> </font><span lang=""EN"" style='color: rgb(51, 51, 51); font-family: ""Open Sans"".",counselchat_app_voice
"sleep_avg_3=5.78 mood_avg_3=3.91 sleep_slope=-0.112 mood_slope=0.190 risk=75.59 trend=-0.062 user_text=I have family issues, and my dad was both violent and a cheater.","Current pattern appears stable, with no major short-term disruption. <p>I can imagine how incredibly difficult this must be for you.",counselchat_app_voice
"sleep_avg_3=5.89 mood_avg_3=2.14 sleep_slope=0.160 mood_slope=-0.051 risk=35.08 trend=-0.231 user_text=I have family issues, and my dad was both violent and a cheater.","Current pattern appears stable, with no major short-term disruption. <p>Hi New York, There's no way to keep your past from affecting your present and future, because it's a huge part of who.",counselchat_app_voice
"sleep_avg_3=5.72 mood_avg_3=3.89 sleep_slope=-0.224 mood_slope=-0.086 risk=53.11 trend=0.203 user_text=Over the course of a few days, my wife was unsure about her feelings for me due to constant intimacy issues. After she thought things through, she came to the realization that she is no longer ""in love"" or attracted roma","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Hi Portland,</p><p>This must feel like your world is turned upside down, for your wife to declare her confusion, foll.",counselchat_app_voice
sleep_avg_3=5.16 mood_avg_3=4.07 sleep_slope=-0.181 mood_slope=-0.310 risk=54.78 trend=-0.147 user_text=My daughter didn't see her biological father for the last three years. She doesn’t want to see him because she remember really bad things from him such as domestic violence and child abuse. The visitation is with supervi,"Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Hi Dillon,</p><p>I'm from Canada, so I don't know the laws in your state.",counselchat_app_voice
sleep_avg_3=4.85 mood_avg_3=2.74 sleep_slope=-0.126 mood_slope=0.291 risk=58.17 trend=-0.174 user_text=My partner seems to always get depressed over the fact that his kids have to see and go through the divorce process. It’s especially when the mother of his kids keeps making him feel bad and using the kids as an excuse t,"Current pattern appears stable, with no major short-term disruption. <p>Hold on, Sanger! You know, I meet with a lot of people who are so sick of the crap that their ex puts them through in.",counselchat_app_voice
"sleep_avg_3=6.26 mood_avg_3=3.00 sleep_slope=-0.042 mood_slope=0.225 risk=55.44 trend=0.106 user_text=Whenever I run into a situation that makes me upset or angry, I tend to start cursing and badly offending the person I am confronting. I say mean things to let my anger out. Whenever people tell me stuff about my relatio","Current pattern appears stable, with no major short-term disruption. <p>Congratulations on making your way to Step One, self-observation and deciding to change a feature about how you under.",counselchat_app_voice
"sleep_avg_3=7.11 mood_avg_3=1.96 sleep_slope=-0.113 mood_slope=-0.015 risk=46.73 trend=-0.170 user_text=I have family issues, and my dad was both violent and a cheater.","Current pattern appears stable, with no major short-term disruption. <p>Sorry that your growing up years in the family were so unsafe and painful.",counselchat_app_voice
"sleep_avg_3=6.73 mood_avg_3=2.80 sleep_slope=-0.312 mood_slope=-0.123 risk=40.98 trend=0.083 user_text=My boyfriend recently got a kitty. I hate cats in general, and he knows it. It grosses me out and makes me very upset when he pets his cat. I want to throw out the cat. I feel very jealous.","Current pattern appears stable, with no major short-term disruption. <p>Sorry for you and sorry for the cat because you're each in a tense position.",counselchat_app_voice
sleep_avg_3=6.27 mood_avg_3=3.24 sleep_slope=0.019 mood_slope=-0.102 risk=50.43 trend=0.121 user_text=My daughter didn't see her biological father for the last three years. She doesn’t want to see him because she remember really bad things from him such as domestic violence and child abuse. The visitation is with supervi,"Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Has the father or the visitation supervisor contacted you regarding why your daughter hasn't shown up for the past th.",counselchat_app_voice
"sleep_avg_3=5.69 mood_avg_3=4.13 sleep_slope=-0.280 mood_slope=-0.034 risk=52.35 trend=-0.186 user_text=Whenever I run into a situation that makes me upset or angry, I tend to start cursing and badly offending the person I am confronting. I say mean things to let my anger out. Whenever people tell me stuff about my relatio","Current pattern appears stable, with no major short-term disruption. <p>Hi California,</p><p>I'm happy to hear you want to get a hold of this problem.",counselchat_app_voice
sleep_avg_3=6.45 mood_avg_3=3.98 sleep_slope=0.258 mood_slope=0.086 risk=73.68 trend=-0.015 user_text=My son stole my debit card and lied about it. It's not the first time he has lied. I don't know what to do anymore. I don't know if I should punish him or make him do something. I've tried talking to him and asking if an,"Current pattern appears stable, with no major short-term disruption. <p>Hi Enid, You sound like a sensitive parent; I like that you talked to your son to see if anything is wrong.",counselchat_app_voice
"sleep_avg_3=6.13 mood_avg_3=3.19 sleep_slope=-0.108 mood_slope=-0.196 risk=39.59 trend=-0.114 user_text=I was hanging out with my close guy friend. We started kissing, but afterwards, he said that we should just stay friends because he doesn't want to ruin anything. We both just got out of relationships. His was very sexua","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Given that both you and your friend recently ended your respective romantic relationships, kissing each other sounds .",counselchat_app_voice
"sleep_avg_3=4.39 mood_avg_3=3.42 sleep_slope=0.004 mood_slope=-0.080 risk=67.41 trend=0.023 user_text=It's been almost a year since my ex-boyfriend broke up with me after he cheated on me many times. I had found out about a month before, but I hadn't told him I knew because I didn't want us to break up. I used to have ve","Sleep remains below target, so start with one practical sleep-support action today. <p>The dilemmas you present are giving you a great chance to understand your true reasons for being in a relationship.",counselchat_app_voice
"sleep_avg_3=6.03 mood_avg_3=2.03 sleep_slope=0.160 mood_slope=0.079 risk=37.58 trend=-0.006 user_text=I just had a newborn. When I brought him home, my mom told me to leave. Now I'm in a women's home. I don't see my boyfriend that often because he works. The women's place is helping me find an apartment so I can go back ","Current pattern appears stable, with no major short-term disruption. <p>Congrats on the birth of your son!</p><p>Was your mom's request for you to leave her house, one which she asked awhil.",counselchat_app_voice
"sleep_avg_3=3.04 mood_avg_3=2.98 sleep_slope=-0.182 mood_slope=0.086 risk=73.05 trend=-0.156 user_text=I have been married for 20 years. He and I both cheated. I hid my cheating for 14 years. Over that time, I let life stress me out. I became depressed. When I finally woke up, he felt I had pushed him out.","Low sleep is the main concern right now, so prioritize rest structure and recovery habits. <p>Do you both want to fix the marriage?</p><p>The relationship belongs to both of you so that one working without the o.",counselchat_app_voice
"sleep_avg_3=5.94 mood_avg_3=2.34 sleep_slope=-0.318 mood_slope=-0.092 risk=61.31 trend=0.040 user_text=My ex-boyfriend boyfriend and I lived together. He had a two year affair with a girl and had three pregnancies with her. One was an abortion, another was a miscarriage, and then she had the third baby. They are not toget","Current pattern appears stable, with no major short-term disruption. <p>Hi Attica,</p><p>This is a question I think a lot of people deal with.",counselchat_app_voice
"sleep_avg_3=7.10 mood_avg_3=2.96 sleep_slope=-0.119 mood_slope=0.245 risk=42.80 trend=0.199 user_text=I was never like this. Recently this year (my first year of high school), I started getting emotional for no reason.","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Hello Vancouver, It's really common for people to become very upset over small things sometimes.",counselchat_app_voice
"sleep_avg_3=7.10 mood_avg_3=3.23 sleep_slope=-0.243 mood_slope=0.149 risk=66.36 trend=-0.195 user_text=I have a really bad temper. I get mad very easily then stay like that the whole day. I don't mean to be that way, but I can't help it.","Current pattern appears stable, with no major short-term disruption. <p>A lot of times the anger someone expresses is from feeling a deep level hurt within themselves.",counselchat_app_voice
"sleep_avg_3=5.40 mood_avg_3=2.70 sleep_slope=0.128 mood_slope=0.226 risk=47.12 trend=-0.189 user_text=About a month ago, I went through my boyfriend’s phone and found him messaging his ex-girlfriend that he was dating before me. He gave her a promise ring when they were together, and he still had it hiding in his memory ","Current pattern appears stable, with no major short-term disruption. <p>Your sense of hurt is very understandable.",counselchat_app_voice
"sleep_avg_3=3.17 mood_avg_3=1.84 sleep_slope=-0.233 mood_slope=-0.579 risk=85.02 trend=-0.149 user_text=I noticed lately that I've been thinking a lot about death. I don't want to die, and I'm not suicidal. I just think about what would happen if I died or if someone I loved died. I imagine how sad everyone I know would be","High risk signals are present, so use safety-first pacing and seek support if symptoms escalate. <p>I'll respond to your speculation that if you let go of the steering wheel while driving, you'll end up quite seriousl.",counselchat_app_voice
"sleep_avg_3=4.26 mood_avg_3=1.41 sleep_slope=-0.572 mood_slope=-0.389 risk=80.79 trend=-0.134 user_text=I've been experiencing a lot of anxiety and panic attacks lately. I was recently diagnosed by my psychiatrist with obsessive-compulsive disorder. Lately, I've been questioning everything from my career to my relationship","Current pattern suggests high risk, and close support is recommended in the near term. <p>Hi New Jersey,</p><p>You talk about two very big changes in your life that have happened lately; the diagnosis/anxiet.",counselchat_app_voice
sleep_avg_3=5.46 mood_avg_3=3.50 sleep_slope=-0.030 mood_slope=-0.216 risk=39.66 trend=0.292 user_text=My husband and I have been together for seven years now. I will be honest: I have a problem lying to him about stupid stuff. I recently stupidly lied to my husband about an accident because I was afraid to tell him what ,"Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Hi Texas, Thanks for your honesty; it helps me know where to go in answering you.",counselchat_app_voice
"sleep_avg_3=4.39 mood_avg_3=1.72 sleep_slope=-0.401 mood_slope=-0.515 risk=84.62 trend=-0.395 user_text=I'm depressed. I have been for years. I hide it from everyone because I'm scared of the reactions I'll get. Last time I tried telling my parents, it was a huge argument about me being too young to be depressed (I’m a leg","Recent signals are declining, so keep today low-pressure and focus on one stabilizing step. <p>Hi Georgia, There's a really good lesson here.",counselchat_app_voice
"sleep_avg_3=6.31 mood_avg_3=3.35 sleep_slope=-0.067 mood_slope=-0.111 risk=70.79 trend=-0.298 user_text=I was texting a guy who wasn't my boyfriend, and my boyfriend found out. We work together, so he went to work and told everyone I was cheating on him. I moved out of the house. There have been previous problems, and I fe","Current pattern appears stable, with no major short-term disruption. <p>Hi Dallas,&nbsp;</p><p>While I think it's healthy for both members of a couple to have things that they need from eac.",counselchat_app_voice
sleep_avg_3=5.58 mood_avg_3=3.62 sleep_slope=-0.295 mood_slope=0.007 risk=65.80 trend=0.137 user_text=I am on my own with my daughter. I am so worried and stressed about her.,"Current pattern appears stable, with no major short-term disruption. <p>Your instinct to help your daughter, is natural.",counselchat_app_voice
"sleep_avg_3=4.95 mood_avg_3=1.96 sleep_slope=-0.223 mood_slope=0.015 risk=75.37 trend=-0.170 user_text=I don't know how to have emotions. I never had any from my birth. Being human, I think of myself as a monster. I enjoy pain. I cut myself for my climax during sex. I think most of the time, I lie, even when sometimes it ","Current pattern appears stable, with no major short-term disruption. <div>I'm not sure that you don't feel emotion or that you are frightened of the depth of your emotions.",counselchat_app_voice
"sleep_avg_3=5.63 mood_avg_3=1.34 sleep_slope=-0.429 mood_slope=-0.230 risk=85.79 trend=-0.346 user_text=I've been experiencing a lot of anxiety and panic attacks lately. I was recently diagnosed by my psychiatrist with obsessive-compulsive disorder. Lately, I've been questioning everything from my career to my relationship","Current pattern suggests high risk, and close support is recommended in the near term. <p>How is your boyfriend responding to your discomfort around him?</p><p>Has he told you that he's noticed changes in yo.",counselchat_app_voice
sleep_avg_3=6.87 mood_avg_3=1.21 sleep_slope=-0.080 mood_slope=-0.020 risk=78.20 trend=-0.136 user_text=My mother-in-law is mentally ill. She has been for most of her life. She cuts herself. She has been in and out of psychiatric hospitals for about 40 years. She has voices in her head that tell her to cut herself. She has,"Low mood is the dominant concern in this window, so use gentle routines and supportive check-ins. <p>Hi Fontana,</p><p>Thanks for providing all the details needed in order to respond to your question.",counselchat_app_voice
"sleep_avg_3=6.63 mood_avg_3=3.88 sleep_slope=-0.174 mood_slope=-0.284 risk=64.07 trend=-0.304 user_text=I have known her for years. She was dating my brother-in-law when we met. My kids think of her as their aunt. On Halloween 2014, I lost my mom to cancer. My mom and dad were still married when she passed away. My friend ","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>How are you measuring whether or not your dad understands your wish?<br></p><p>Your dad understanding your wish does .",counselchat_app_voice
"sleep_avg_3=5.95 mood_avg_3=1.90 sleep_slope=0.165 mood_slope=0.288 risk=75.99 trend=-0.232 user_text=My wife and I have a great relationship except for our sex lives. We are pretty transparent and honest, and basically, she feels bad because she never wants to have sex. She doesn't have the desire. She's also never orga","Current pattern appears stable, with no major short-term disruption. <p>Congrats on your upcoming baby!</p><p>Its possible that the pregnancy is diminishing your wife's sex drive.",counselchat_app_voice
